0
0.00580499
0.01161
0.017415
0.02322
0.0290249	98.1688
0.0348299	98.4528
0.0406349	98.3391
0.0464399	98.1121
0.0522449	98.2823
0.0580499	98.4528
0.0638549	98.2823
0.0696599	98.2255
0.0754649	98.5096
0.0812698	98.2823
0.0870748	97.9989
0.0928798	98.2255
0.0986848	98.5096
0.10449	98.2823
0.110295	98.2255
0.1161	98.2255
0.121905	98.1688
0.12771	98.0555
0.133515	98.2823
0.13932	98.4528
0.145125	98.3959
0.15093	98.2823
0.156735	98.3391
0.16254	98.3391
0.168345	98.3959
0.17415	98.4528
0.179955	98.3959
0.18576	98.3959	588.348
0.191565	98.3391	588.348
0.19737	98.2255	588.008
0.203175	98.2255	588.008
0.20898	98.2255	587.669
0.214785	98.3391	587.669
24.2881	522.949	348.221	87.1559	195.885	391.091
24.2939	524.461	350.238	87.7621	196.111	391.769
24.2997	524.159	350.846	87.6608	196.338	393.356
24.3055	525.371	350.643	87.6608	196.451	392.902
24.3113	523.856	348.624	87.2063	195.885	391.317
24.3171	523.553	350.441	87.5596	196.111	392.222
24.3229	523.856	351.048	87.9143	196.565	392.902
24.3287	524.159	350.441	87.509	196.224	392.449
24.3345	524.461	348.422	87.408	196.224	391.543
24.3403	524.765	349.228	87.509	196.224	392.222
24.3461	522.647	350.643	87.6102	196.111	392.675
24.3519	523.856	350.441	87.408	196.338	392.222
24.3577	522.345	348.221	87.509	195.771	391.317
24.3635	523.856	350.036	87.8128	195.998	391.995
24.3693	524.461	350.441	87.408	196.338	392.222
24.3751	522.949	349.027	87.408	195.998	392.222
24.381	523.553	348.624	87.3575	195.998	391.769
24.3868	522.345	348.221	87.4585	195.998	391.995
24.3926	523.251	350.846	87.3575	196.111	392.449
24.3984	524.765	350.441	87.8128	196.451	392.675
24.4042	523.251	348.221	87.6102	195.885	391.769
24.41	524.461	349.632	87.4585	196.111	391.769
24.4158	522.949	350.846	87.509	196.792	392.902
24.4216	523.553	350.036	87.6102	196.565	393.584
24.4274	524.461	349.027	87.7114	196.224	391.995
24.4332	523.856	348.825	87.3575	196.111	391.543
24.439	525.068	351.048	87.7621	196.111	392.675
24.4448	523.856	351.048	87.6102	196.565	393.356
24.4506	522.345	348.422	87.4585	195.771	391.317
24.4564	522.949	349.027	87.2063	195.771	391.091
24.4622	522.647	349.834	87.509	196.338	392.222
24.468	523.856	349.834	87.7114	196.111	392.675
24.4738	524.765	348.624	87.3071	195.998	391.317
24.4796	523.553	349.632	87.408	195.771	391.317
24.4854	523.553	350.238	87.4585	196.111	392.675
24.4912	522.044	350.238	87.6102	196.565	392.675
24.4971	524.159	348.624	87.2566	195.771	391.317
24.5029	524.159	349.43	87.6102	195.998	391.995
24.5087	524.159	350.036	87.6608	196.792	393.356
24.5145	524.159	350.846	87.509	196.338	392.902
24.5203	523.251	348.624	87.408	196.224	391.769
24.5261	524.159	350.846	87.6102	196.224	392.449
24.5319	525.675	350.846	87.8636	196.565	393.356
24.5377	524.159	350.846	87.5596	196.906	393.356
24.5435	525.675	349.43	87.6608	196.111	392.449
24.5493	523.856	349.027	87.6102	196.224	392.675
24.5551	524.461	350.643	87.5596	196.678	393.129
24.5609	523.553	351.251	87.408	196.111	392.902
24.5667	524.461	349.027	87.509	196.224	392.222
24.5725	524.461	350.036	87.7621	196.224	391.995
24.5783	524.461	350.238	87.4585	196.111	392.222
24.5841	522.647	349.834	87.5596	196.565	392.902
24.5899	523.553	349.228	87.408	195.998	392.222
24.5957	522.647	349.027	87.509	196.111	391.995
24.6015	524.461	350.441	87.4585	196.338	392.449
24.6073	525.068	351.657	87.8128	196.338	393.356
24.6132	523.251	348.624	87.6102	196.338	392.222
24.619	524.461	349.834	87.3071	195.998	391.769
24.6248	523.553	350.643	87.5596	196.451	393.356
24.6306	524.765	350.846	87.7114	197.019	394.039
24.6364	524.765	349.632	87.7114	196.224	392.449
24.6422	523.856	348.825	87.4585	196.111	391.769
24.648	524.765	350.846	87.7621	196.565	393.129
24.6538	523.553	351.454	87.7114	196.792	393.811
24.6596	523.251	349.228	87.3575	196.224	391.769
24.6654	523.856	348.422	87.3071	195.771	391.317
24.6712	523.856	349.834	87.6102	196.338	392.675
24.677	525.068	349.834	87.7621	196.565	392.675
24.6828	522.949	347.819	87.2063	195.658	391.317
24.6886	523.251	349.027	87.4585	195.771	391.317
24.6944	522.949	348.422	87.7114	196.451	392.675
24.7002	524.159	350.036	87.509	196.224	392.675
24.706	524.461	349.027	87.3575	196.111	391.543
24.7118	524.461	348.02	87.408	195.998	391.769
24.7176	523.251	349.632	87.6608	196.451	392.902
24.7234	523.856	350.846	87.4585	196.678	393.356
24.7293	523.251	348.221	87.408	195.998	392.449
24.7351	525.371	349.632	87.509	196.338	392.222
24.7409	525.068	350.238	87.6608	196.678	392.902
24.7467	525.675	350.238	87.509	196.338	393.129
24.7525	524.765	350.036	87.6608	196.565	392.449
24.7583	523.856	348.624	87.4585	196.224	392.222
24.7641	524.159	349.834	87.408	195.998	392.675
24.7699	524.461	351.048	87.5596	196.678	393.129
24.7757	524.461	348.624	87.4585	196.111	392.222
24.7815	524.461	348.422	87.5596	195.998	391.543
24.7873	523.251	349.834	87.3575	196.224	392.222
24.7931	522.949	349.632	87.509	196.338	393.129
24.7989	523.251	349.632	87.4585	196.451	392.222
24.8047	524.159	349.43	87.3575	195.885	391.317
24.8105	525.068	350.036	87.4585	195.998	392.222
24.8163	524.765	350.846	87.7114	197.247	393.811
24.8221	524.461	349.43	87.7621	196.224	392.449
24.8279	523.856	349.228	87.3071	195.998	391.543
24.8337	524.461	350.846	87.7621	196.792	393.129
24.8395	525.068	351.251	87.7621	196.792	394.494
24.8454	526.282	350.441	87.8128	196.792	392.902
24.8512	525.068	349.027	87.3575	195.998	391.543
24.857	524.159	349.834	87.6102	196.565	393.129
24.8628	523.553	351.251	87.7621	197.019	393.584
24.8686	524.461	349.632	87.408	195.998	392.449
24.8744	524.765	348.624	87.408	196.111	391.317
24.8802	525.675	349.834	87.6102	196.565	393.129
24.886	523.856	351.251	87.7621	196.224	393.356
24.8918	523.856	350.036	87.3575	196.224	391.995
24.8976	522.647	348.825	87.5596	195.885	391.317
24.9034	524.159	349.834	87.5596	196.338	392.902
24.9092	524.159	351.251	87.509	196.565	392.902
24.915	525.371	349.027	87.408	195.998	391.995
24.9208	523.856	349.027	87.509	196.224	391.995
24.9266	523.856	350.441	87.7621	196.451	392.902
24.9324	522.647	351.657	87.408	196.338	393.129
24.9382	524.461	349.632	87.6102	196.565	392.675
24.944	525.068	348.624	87.5596	196.111	391.543
24.9498	525.675	349.027	87.509	196.111	392.449
24.9556	524.461	351.86	87.5596	196.565	392.902
24.9615	523.856	350.441	87.6102	196.224	392.902
24.9673	523.553	348.624	87.6608	195.998	391.543
24.9731	524.159	349.834	87.408	196.111	391.769
24.9789	524.461	350.846	87.6102	196.224	392.675
24.9847	524.765	349.027	87.509	196.451	392.449
24.9905	523.553	348.02	87.408	195.432	390.865
24.9963	522.949	349.834	87.3575	195.771	391.317
25.0021	523.251	350.846	87.6102	196.565	393.129
25.0079	524.159	350.036	87.8128	196.111	392.449
25.0137	525.675	348.422	87.3575	195.771	390.865
25.0195	525.371	348.825	87.4585	196.111	391.769
25.0253	523.856	351.048	87.5596	196.451	393.356
25.0311	522.949	350.846	87.7114	196.451	392.675
25.0369	523.553	348.624	87.2063	195.885	391.091
25.0427	524.765	350.238	87.7621	196.451	392.675
25.0485	526.282	349.834	87.9143	197.019	394.039
25.0543	524.461	350.036	87.509	196.224	392.675
25.0601	524.159	348.825	87.408	195.998	391.317
25.0659	522.949	348.825	87.509	196.451	392.675
25.0717	523.856	350.643	87.7621	196.224	392.675
25.0776	524.159	350.441	87.3575	196.338	391.995
25.0834	525.068	348.02	87.5596	195.885	391.317
25.0892	523.856	349.228	87.509	195.885	392.449
25.095	523.553	350.238	87.509	196.338	392.449
25.1008	522.345	349.027	87.2063	195.885	391.769
25.1066	524.159	348.422	87.408	195.998	391.543
25.1124	523.553	349.43	87.7621	196.111	392.222
25.1182	525.675	351.048	87.5596	196.111	392.675
25.124	524.159	350.846	87.6608	196.565	392.675
25.1298	524.159	349.228	87.509	195.885	391.769
25.1356	522.949	349.228	87.509	196.111	391.995
25.1414	524.159	350.441	87.5596	196.792	393.129
25.1472	524.765	350.036	87.7621	196.565	393.811
25.153	524.765	348.624	87.6102	196.224	391.995
25.1588	523.856	350.238	87.3575	196.224	391.995
25.1646	523.553	351.048	87.5596	196.451	393.129
25.1704	522.647	350.846	87.7114	196.792	393.811
25.1762	524.461	349.027	87.6608	195.885	391.769
25.182	524.765	349.632	87.408	195.998	391.317
25.1878	525.371	350.846	87.7621	196.565	393.129
25.1937	523.856	351.86	87.6608	196.224	393.129
25.1995	521.742	348.02	87.2566	195.885	391.091
25.2053	523.251	349.834	87.3071	195.885	391.317
25.2111	523.251	350.238	87.5596	196.111	393.129
25.2169	525.068	350.238	87.7621	196.451	392.902
25.2227	524.765	348.624	87.2566	195.658	390.865
25.2285	523.856	349.228	87.5596	195.998	391.543
25.2343	522.647	350.238	87.509	196.678	393.356
25.2401	523.856	352.267	87.6102	196.338	392.902
25.2459	524.461	348.825	87.3071	196.224	391.317
25.2517	526.586	350.441	87.7621	196.224	392.449
25.2575	525.371	351.251	87.8636	196.565	393.584
25.2633	525.371	350.846	87.6102	196.906	393.356
25.2691	523.553	349.228	87.6608	196.111	391.995
25.2749	524.461	349.834	87.5596	196.224	392.449
25.2807	524.461	350.643	87.6608	196.678	392.902
25.2865	525.978	351.048	87.5596	196.338	392.675
25.2923	524.159	348.825	87.5596	196.111	391.769
25.2981	523.553	348.422	87.8128	195.885	391.769
25.3039	522.044	350.441	87.3071	195.998	392.222
25.3097	523.856	350.238	87.509	196.451	392.675
25.3156	524.159	349.027	87.4585	195.771	391.995
25.3214	525.371	349.834	87.6608	195.885	391.317
25.3272	523.856	350.643	87.408	196.224	391.995
25.333	523.251	350.441	87.6102	196.224	393.129
25.3388	522.647	349.632	87.509	196.224	392.222
25.3446	523.553	348.221	87.3071	196.111	391.317
25.3504	524.461	351.048	87.6102	196.224	392.675
25.3562	525.675	351.251	87.8128	196.792	393.811
25.362	524.765	349.43	87.8128	195.998	391.543
25.3678	524.159	349.43	87.2566	195.998	391.317
25.3736	523.553	350.846	87.7114	196.565	393.129
25.3794	523.553	349.632	87.6102	196.451	394.266
25.3852	525.371	349.027	87.408	196.111	392.222
25.391	525.068	349.632	87.3071	195.545	391.769
25.3968	523.553	349.228	87.5596	195.658	393.584
25.4026	522.647	351.251	87.7114	196.338	393.811
25.4084	522.647	348.825	87.2063	195.771	391.543
25.4142	523.856	349.027	87.408	195.432	391.317
25.42	525.068	350.643	87.6608	196.565	393.129
25.4258	524.159	350.846	87.7114	196.224	392.902
25.4317	524.159	348.02	87.2063	195.885	391.543
25.4375	522.647	349.632	87.509	195.771	391.769
25.4433	523.251	350.036	88.0668	195.998	392.675
25.4491	523.553	350.846	87.509	196.224	392.449
25.4549	525.371	348.825	87.4585	195.998	391.769
25.4607	524.765	348.825	87.5596	195.885	392.449
25.4665	524.765	350.643	87.7621	196.565	393.129
25.4723	522.949	350.846	87.3575	196.224	392.902
25.4781	524.159	348.624	87.5596	196.111	392.449
25.4839	524.159	348.221	87.5596	196.565	392.449
25.4897	525.068	350.238	87.5596	196.111	392.675
25.4955	523.553	351.048	87.509	196.224	392.902
25.5013	523.553	349.43	87.4585	195.998	392.449
25.5071	522.345	348.221	87.509	195.658	391.317
25.5129	523.553	349.834	87.3575	196.338	391.995
25.5187	523.553	349.027	87.509	195.885	392.675
25.5245	524.765	348.221	87.4585	196.224	392.222
25.5303	523.856	348.624	87.408	196.111	391.317
25.5361	523.553	350.643	87.408	195.885	392.449
25.542	522.949	349.834	87.5596	196.451	393.356
25.5478	523.856	349.632	88.0159	196.451	392.675
25.5536	525.068	349.027	87.408	195.885	391.769
25.5594	525.978	351.048	87.7114	196.338	392.902
25.5652	525.068	350.846	87.7114	196.451	393.811
25.571	523.856	349.632	87.6102	196.224	392.222
25.5768	523.553	348.221	87.2063	195.998	391.317
25.5826	523.856	350.441	87.7114	196.111	393.129
25.5884	525.371	351.657	87.7114	196.906	393.584
25.5942	524.765	348.624	87.408	195.885	391.995
25.6	524.461	349.228	87.408	195.658	391.543
25.6058	523.251	349.228	87.6102	196.565	393.356
25.6116	523.553	350.238	87.7114	196.224	392.902
25.6174	523.251	348.825	87.2566	195.771	391.543
25.6232	525.371	348.422	87.5596	195.998	391.317
25.629	524.765	349.228	87.6102	196.111	393.129
25.6348	525.068	350.643	87.6102	196.451	392.902
25.6406	522.647	348.422	87.2566	195.771	391.769
25.6464	523.553	349.834	87.4585	195.998	391.995
25.6522	523.553	349.228	87.7114	196.565	393.129
25.658	526.282	350.441	87.509	195.998	392.902
25.6639	525.068	349.027	87.509	196.111	392.222
25.6697	525.068	348.221	87.5596	196.565	392.675
25.6755	522.949	349.43	87.6102	196.224	393.129
25.6813	524.765	351.657	87.5596	196.565	393.129
25.6871	524.461	348.624	87.7621	196.224	392.675
25.6929	525.978	349.632	88.0159	196.111	391.769
25.6987	524.159	350.036	87.4585	196.451	392.222
25.7045	523.856	350.441	87.509	196.111	392.902
25.7103	522.345	349.43	87.509	196.338	392.675
25.7161	523.251	347.819	87.5596	195.771	390.865
25.7219	523.553	349.228	87.3071	195.545	391.543
25.7277	525.371	350.643	87.8128	196.678	393.356
25.7335	524.159	349.228	87.5596	196.224	392.449
25.7393	523.856	347.819	87.3575	195.658	390.865
25.7451	522.949	350.036	87.4585	196.451	391.995
25.7509	523.856	351.048	87.7114	196.451	394.039
25.7567	525.371	350.036	87.8636	196.338	392.675
25.7625	525.978	348.221	87.3575	195.885	391.091
25.7683	524.765	349.834	87.7114	196.111	392.902
25.7741	523.553	351.251	87.7114	196.678	394.039
25.78	523.553	350.238	87.6102	196.111	392.222
25.7858	524.159	348.02	87.3071	195.885	391.091
25.7916	525.978	350.238	87.7621	196.906	393.129
25.7974	525.371	351.657	88.0159	196.451	393.584
25.8032	524.765	350.238	87.4585	196.224	392.222
25.809	522.647	348.221	87.3575	195.998	391.317
25.8148	522.949	349.228	87.509	196.111	392.675
25.8206	522.647	351.048	87.6102	196.111	392.675
25.8264	525.068	349.834	87.408	195.771	391.769
25.8322	524.159	348.02	87.509	195.771	391.317	143.977
25.838	524.159	349.43	87.8636	196.451	392.449	147.087
25.8438	521.742	351.048	87.408	195.885	392.449	148.968
25.8496	523.251	349.632	87.4585	196.224	391.769	145.398
25.8554	523.251	348.624	87.4585	196.224	391.995	145.23
25.8612	525.978	350.441	87.8128	195.998	392.449	149.485
25.867	524.765	351.86	87.509	196.451	393.129	147.683
25.8728	524.765	350.238	87.7114	196.678	393.129	145.65
25.8786	522.949	348.624	87.5596	196.338	392.222	147.512
25.8844	524.159	350.238	87.509	196.224	392.675	149.054
25.8902	523.856	351.86	87.6102	196.338	393.356	145.987
25.8961	525.978	350.441	87.7114	196.451	393.356	145.734
25.9019	524.765	348.221	87.7621	195.998	391.317	148.538
25.9077	524.159	349.228	87.3071	195.771	391.769	146.917
25.9135	522.345	351.657	87.7114	196.338	393.129	145.062
25.9193	522.949	350.643	87.5596	196.224	393.129	146.494
25.9251	523.553	348.422	87.408	195.658	390.865	148.11
25.9309	525.371	349.228	87.3575	196.111	391.317	145.482
25.9367	524.765	350.643	87.6608	196.111	392.902	145.314
25.9425	523.553	349.834	87.9651	196.111	392.675	148.196
25.9483	522.647	347.618	87.1056	195.771	390.865	146.917
25.9541	523.251	349.027	87.408	195.771	391.543	145.062
25.9599	524.461	351.048	87.7114	196.338	393.129	146.663
25.9657	525.068	350.036	87.6608	195.998	392.675	147.768
25.9715	524.765	348.221	87.2063	196.111	391.091	145.734
25.9773	523.553	349.632	87.6102	196.338	392.222	146.24
25.9831	523.553	351.657	87.8128	196.338	393.584	147.768
25.9889	523.553	350.846	87.5596	196.338	392.675	147.172
25.9947	525.675	348.02	87.408	196.111	391.543	145.566
26.0005	525.371	349.027	87.6102	196.111	392.675	147.002
26.0063	525.371	351.454	88.0159	196.338	393.356	148.281
26.0122	522.949	350.441	87.2566	196.111	392.222	145.65
26.018	523.251	348.02	87.4585	196.111	391.543	145.566
26.0238	522.949	348.825	87.4585	196.224	392.222	147.683
26.0296	525.068	351.251	87.7114	195.885	392.449	146.748
26.0354	524.159	350.238	87.408	196.111	391.769	144.978
26.0412	524.461	347.819	87.408	195.885	391.769	146.748
26.047	522.647	348.422	87.6102	195.658	392.222	147.598
26.0528	523.251	350.846	87.3575	196.451	392.902	145.482
26.0586	522.949	349.834	87.408	195.998	392.222	145.482
26.0644	524.765	348.221	87.408	195.998	391.995	147.512
26.0702	524.461	349.43	87.509	195.998	391.769	147.342
26.076	525.068	351.454	87.509	196.111	392.675	145.398
26.0818	523.251	350.643	87.7621	196.224	393.356	147.002
26.0876	523.553	348.422	87.4585	195.885	391.995	147.512
26.0934	523.251	348.825	87.3071	195.885	391.995	145.566
26.0992	525.371	351.454	87.6608	196.565	393.129	145.65
26.105	524.765	351.251	87.8128	196.111	393.811	147.342
26.1108	524.461	348.422	87.6102	196.111	391.769	147.512
26.1166	523.251	349.228	87.2063	195.998	391.317	145.062
26.1224	523.251	350.846	87.6608	195.998	393.129	146.663
26.1283	523.856	351.048	87.7114	196.338	393.584	147.512
26.1341	524.461	348.02	87.3071	196.224	391.317	146.155
26.1399	524.159	349.027	87.3071	195.885	391.317	145.23
26.1457	523.553	351.048	87.6608	196.224	393.356	147.172
26.1515	522.949	351.251	87.9143	195.885	392.675	146.917
26.1573	522.647	347.819	87.1056	195.885	391.317	145.062
26.1631	523.856	349.027	87.509	195.885	391.543	146.917
26.1689	524.461	350.643	87.6608	195.998	393.584	147.002
26.1747	525.371	351.454	87.7621	196.451	393.356	146.071
26.1805	524.159	348.02	87.2063	196.111	391.769	145.65
26.1863	524.159	349.43	87.6102	196.338	392.675	147.683
26.1921	523.553	351.251	87.7621	196.565	393.584	147.427
26.1979	525.068	351.86	87.6102	196.224	392.675	145.566
26.2037	524.461	348.221	87.3575	195.998	391.769	146.578
26.2095	524.765	349.027	87.509	196.111	392.449	147.427
26.2153	522.647	351.048	87.7621	195.998	392.675	145.987
26.2211	523.251	351.454	87.4585	196.224	392.222	145.566
26.2269	522.647	348.221	87.5596	195.885	392.222	147.427
26.2327	524.461	348.825	88.1177	195.885	391.769	147.598
26.2385	523.856	350.643	87.4585	195.998	391.995	145.65
26.2444	524.461	350.441	87.509	195.885	391.995	146.324
26.2502	522.949	347.819	87.509	195.998	392.222	147.427
26.256	523.251	347.819	87.5596	196.111	391.769	146.494
26.2618	522.647	350.846	87.3071	195.885	392.222	145.566
26.2676	525.068	350.441	87.6608	196.111	392.675	147.342
26.2734	524.765	348.221	87.6102	196.111	392.222	146.917
26.2792	525.371	349.228	87.4585	195.998	391.769	145.398
26.285	523.553	351.251	87.509	196.224	392.902	146.24
26.2908	523.856	351.454	87.7114	196.224	393.584	147.087
26.2966	524.159	349.228	87.6608	196.451	392.449	146.748
26.3024	525.978	348.02	87.3071	196.111	391.769	146.071
26.3082	525.371	350.441	87.9143	195.998	392.902	147.342
26.314	524.765	351.048	87.7621	196.565	394.039	147.002
26.3198	523.553	348.825	87.4585	196.111	391.769	145.902
26.3256	523.251	347.417	87.1056	195.545	391.091	145.987
26.3314	523.553	349.632	87.5596	195.998	392.902	147.087
26.3372	524.159	350.441	87.9143	196.338	393.129	146.578
26.343	524.765	348.422	87.2566	195.885	391.543	145.566
26.3488	523.856	348.02	87.3071	195.771	390.865	147.087
26.3546	522.949	349.228	87.4585	195.998	393.129	146.494
26.3605	521.742	351.657	87.6608	196.224	392.449	146.24
26.3663	523.251	348.825	87.2566	195.885	391.317	146.494
26.3721	524.159	348.221	87.509	195.885	391.543	147.342
26.3779	525.371	350.238	87.6608	196.906	392.902	146.748
26.3837	523.251	352.267	87.509	196.224	393.129	145.818
26.3895	523.553	349.43	87.3575	196.111	392.222	146.832
26.3953	522.647	348.02	87.408	196.338	391.995	147.087
26.4011	524.765	349.43	87.9143	196.224	392.675	146.409
26.4069	524.765	351.657	87.509	196.338	393.129	146.494
26.4127	525.978	349.834	87.8128	196.224	392.675	147.427
26.4185	524.159	348.02	87.509	196.338	391.995	146.494
26.4243	524.159	348.825	87.509	196.224	392.449	146.324
26.4301	522.647	350.643	87.408	195.998	392.675	146.748
26.4359	524.765	349.43	87.5596	196.338	392.675	146.917
26.4417	524.461	348.221	87.6608	195.998	391.317	146.663
26.4475	525.371	348.624	87.408	195.771	391.769	146.071
26.4533	522.949	349.834	87.6102	196.338	392.902	147.002
26.4591	522.647	349.228	87.408	196.111	392.222	146.071
26.4649	522.345	347.618	87.2566	195.771	391.091	146.155
26.4707	524.765	348.825	87.408	196.224	392.222	146.832
26.4766	525.068	350.238	87.8128	196.224	393.811	146.494
26.4824	525.371	349.027	87.9143	196.338	392.675	146.917
26.4882	523.251	347.618	87.1056	195.771	390.865	146.663
26.494	523.251	350.036	87.4585	195.885	392.222	146.832
26.4998	523.251	350.036	87.7114	196.678	394.039	146.324
26.5056	524.765	350.036	87.8128	196.111	392.675	146.663
26.5114	525.675	348.221	87.2063	195.771	391.091	146.324
26.5172	525.371	350.036	87.6608	196.451	392.449	146.832
26.523	523.856	351.454	87.7114	196.565	394.266	146.324
26.5288	523.251	349.43	87.3575	196.111	392.222	146.748
26.5346	523.553	347.819	87.2063	195.998	391.091	146.832
26.5404	524.765	349.632	87.6102	196.338	392.902	146.24
26.5462	525.675	350.238	87.8636	196.451	393.129	146.917
26.552	523.856	348.825	87.3071	195.771	391.769	146.409
26.5578	522.949	348.02	87.408	195.771	390.865	146.832
26.5636	522.345	348.624	87.509	196.565	392.675	146.832
26.5694	523.856	350.643	87.509	195.885	392.449	146.663
26.5752	524.461	349.228	87.2566	195.998	391.543	146.324
26.581	525.371	348.02	87.509	196.224	391.543	146.409
26.5868	523.553	349.228	87.7621	195.998	392.675	146.832
26.5927	523.856	351.251	87.4585	196.338	393.356	146.578
26.5985	522.647	349.027	87.3071	196.224	392.222	146.409
26.6043	524.765	348.422	87.4585	196.338	391.995	146.324
26.6101	525.068	349.228	87.7114	196.224	392.449	147.002
26.6159	526.891	351.048	87.509	196.111	393.129	146.155
26.6217	524.461	349.834	87.7621	196.678	393.129	146.663
26.6275	524.159	346.616	87.3071	196.224	391.769	146.663
26.6333	522.647	346.616	87.1559	196.224	392.449	146.24	96.6497
26.6391	524.765	350.643	87.5596	196.906	392.675	145.902	94.7701
26.6449	524.461	352.674	87.9651	196.565	390.188	146.917	101.045
26.6507	525.675	350.441	87.8636	195.432	389.738	147.087	100.812
26.6565	523.251	350.643	87.4585	194.981	391.543	145.146	99.8271
26.6623	523.251	350.441	87.7621	196.565	393.356	146.578	98.9659
26.6681	522.345	349.834	87.6102	196.678	393.356	146.578	98.2255
26.6739	524.461	349.027	87.4585	195.658	391.091	147.087	97.7727
26.6797	525.068	348.422	87.4585	196.111	391.317	145.818	97.8292
26.6855	525.978	348.422	87.7114	196.224	394.266	146.748	98.1688
26.6913	523.553	349.632	87.7621	195.771	392.675	146.24	97.8857
26.6971	522.949	348.825	87.1559	195.094	390.639	146.494	98.0555
26.7029	522.345	348.624	87.509	196.224	391.995	146.578	98.5666
26.7088	524.765	350.643	87.7114	196.565	394.039	145.398	98.0555
26.7146	526.282	351.454	87.9143	196.338	393.129	146.409	98.1121
26.7204	526.282	348.221	87.3071	196.224	391.091	145.482	98.6235
26.7262	523.553	348.624	87.6608	195.998	392.675	146.494	98.5096
26.732	522.647	351.657	87.7114	196.565	393.584	146.409	97.9989
26.7378	523.251	349.228	87.4585	196.224	392.902	147.257	98.2255
26.7436	525.068	347.618	87.408	196.224	391.317	146.155	98.2823
26.7494	526.586	349.43	87.6608	196.224	392.449	145.902	97.7727
26.7552	524.461	350.238	87.7621	195.885	392.902	146.578	98.1688
26.761	522.949	350.036	87.3071	196.451	392.222	145.566	98.4528
26.7668	522.044	349.027	87.509	195.998	391.543	146.324	97.8292
26.7726	524.159	348.624	87.509	195.658	391.995	145.734	97.7727
26.7784	524.765	349.834	87.509	195.998	392.675	146.24	98.2255
26.7842	525.675	350.441	87.6102	196.338	392.449	146.324	98.1121
26.79	523.251	348.624	87.509	195.771	391.995	146.155	97.9989
26.7958	523.553	348.02	87.6102	195.885	391.995	146.832	98.3959
26.8016	522.949	351.251	87.408	196.451	393.129	145.482	98.4528
26.8074	525.978	350.441	87.7621	196.678	393.356	146.494	98.3959
26.8132	525.675	347.819	87.6102	196.224	392.675	145.987	98.2823
26.819	525.978	348.221	87.6102	195.658	392.222	146.071	98.1688
26.8249	523.553	351.86	87.6102	196.792	393.584	146.071	98.3959
26.8307	524.159	350.036	87.7114	196.792	394.266	146.324	98.3391
26.8365	523.856	348.825	87.7114	196.111	392.222	146.832	98.0555
26.8423	525.675	348.825	87.408	196.338	391.317	145.566	98.2255
26.8481	524.159	349.632	87.6608	196.224	393.129	146.324	98.6235
26.8539	524.765	350.238	87.6608	196.678	394.039	145.902	98.2823
26.8597	523.553	348.624	87.6102	195.658	391.543	146.578	97.9989
26.8655	524.765	347.618	87.3575	195.998	391.091	145.818	98.2823
26.8713	523.553	350.036	87.7114	196.451	394.039	146.24	98.0555
26.8771	523.856	351.048	88.2195	196.792	393.811	147.342	97.8292
26.8829	523.553	348.02	87.2566	196.111	391.543	145.734	98.2823
26.8887	525.068	347.819	87.5596	195.998	391.543	147.087	98.3391
26.8945	524.765	351.251	87.7621	196.224	394.039	146.24	98.1688
26.9003	524.159	350.238	87.8128	196.338	393.356	147.002	98.4528
26.9061	523.251	347.417	87.1056	196.111	391.091	145.398	98.4528
26.9119	523.856	349.632	87.6608	196.111	391.995	146.24	97.7727
26.9177	525.675	350.238	87.8128	196.338	394.039	146.324	98.1121
26.9235	525.978	349.43	87.6608	196.338	392.902	145.818	98.4528
26.9293	525.068	348.624	87.509	195.885	391.091	146.409	97.9423
26.9351	523.251	349.027	87.5596	196.111	391.995	145.987	97.9423
26.941	523.251	349.43	87.8636	195.885	392.449	146.832	98.2823
26.9468	524.159	350.643	87.4585	196.338	392.449	145.902	98.4528
26.9526	525.978	348.221	87.7114	195.771	391.543	146.24	97.9989
26.9584	524.765	347.016	87.408	195.207	391.543	145.734	98.0555
26.9642	523.856	349.632	87.509	195.998	391.995	146.324	98.1121
26.97	521.742	349.228	87.408	196.111	391.769	146.832	97.8857
26.9758	523.251	347.618	87.408	195.998	391.769	145.987	97.8857
26.9816	524.765	348.422	87.7621	195.885	391.769	147.342	97.9989
26.9874	526.282	351.454	87.509	196.111	392.222	145.398	98.3959
26.9932	523.553	349.834	87.5596	196.338	392.902	146.578	98.3959
26.999	522.647	348.422	87.408	195.998	391.995	146.155	97.9989
27.0048	521.742	349.228	87.4585	195.885	391.317	146.155	98.0555
27.0106	525.371	350.238	87.509	196.338	392.675	146.832	98.3391
27.0164	525.978	350.643	87.8128	196.451	394.266	146.155	98.1121
27.0222	526.282	349.43	87.7621	196.111	392.449	146.578	97.9989
27.028	523.251	348.221	87.2566	195.885	391.091	145.566	98.4528
27.0338	523.856	350.036	87.6608	196.451	393.129	146.748	98.3391
27.0396	523.856	351.454	87.8128	196.678	394.494	146.494	98.1121
27.0454	526.282	349.228	87.8636	196.451	391.995	147.257	98.4528
27.0512	525.068	347.217	87.2566	195.545	391.091	145.398	98.3959
27.0571	524.765	351.454	87.8636	196.338	393.356	146.155	97.9423
27.0629	522.647	350.846	87.7114	196.338	393.811	146.155	98.2823
27.0687	523.553	348.825	87.408	196.338	391.317	146.578	98.4528
27.0745	523.251	349.027	87.3575	195.658	391.091	146.409	97.8292
